C:\Users\peter\Desktop\Touchscreen DOE\Subject Data\EMerge 11 26 18\TDOE_11_26_18.emrg2,,,,,,,,,,,,,
ExperimentName,Subject,Group,Buzz,Prompt,SessionDate,Block,ComparisonStimuli.ACC,ComparisonStimuli.RESP,ComparisonStimuli.RT,CorrectAnswer,NumericCorrectAnswer,FbMovie,SampleStimulus
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,7,1,Left,2164,Left,2,Moana05.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,8,0,Right,1086,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,9,0,Right,1100,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,10,0,Left,1265,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,11,1,Left,1340,Left,2,Moana06.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,12,1,Left,1352,Left,2,Moana07.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,13,1,Right,1117,Right,1,Moana08.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,14,1,Right,1051,Right,1,Moana09.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,15,1,Left,1206,Left,2,Moana10.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,16,1,Right,797,Right,1,Moana11.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,17,1,Left,647,Left,2,Moana12.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,18,1,Right,776,Right,1,Moana13.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,19,1,Right,853,Right,1,Moana14.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,20,1,Right,804,Right,1,Moana15.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,21,1,Left,574,Left,2,Moana16.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,22,1,Left,835,Left,2,Moana17.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,23,1,Right,429,Right,1,Moana18.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,24,1,Right,556,Right,1,Moana19.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,25,1,Left,671,Left,2,Moana20.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,26,1,Left,890,Left,2,Moana21.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,27,0,Right,1204,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,28,1,Left,793,Left,2,Moana22.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,29,1,Right,870,Right,1,Moana23.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,30,1,Right,635,Right,1,Moana24.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,31,1,Left,730,Left,2,Moana01.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,32,1,Right,1547,Right,1,Moana02.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,33,1,Right,3115,Right,1,Moana03.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,34,1,Right,1167,Right,1,Moana04.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,35,1,Left,1159,Left,2,Moana05.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,36,1,Left,967,Left,2,Moana06.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,37,1,Right,621,Right,1,Moana07.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,38,1,Right,758,Right,1,Moana08.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,39,1,Left,577,Left,2,Moana09.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,40,1,Right,1208,Right,1,Moana10.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,41,1,Left,636,Left,2,Moana11.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,42,1,Right,991,Right,1,Moana12.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,43,1,Right,541,Right,1,Moana13.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,44,1,Left,941,Left,2,Moana14.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,45,1,Right,627,Right,1,Moana15.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,46,1,Right,1014,Right,1,Moana16.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,47,1,Left,998,Left,2,Moana17.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,48,1,Right,1191,Right,1,Moana18.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,49,1,Right,670,Right,1,Moana19.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999029,2,2,1,10/25/18,50,1,Right,2755,Right,1,Moana20.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,1,1,Left,4823,Left,2,Trolls01.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,2,1,Right,4600,Right,1,Moana01.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,3,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,4,1,Left,4782,Left,2,Trolls02.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,5,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,6,1,Left,2461,Left,2,Trolls03.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,7,1,Right,3554,Right,1,Moana02.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,8,1,Right,3578,Right,1,Moana03.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,9,1,Left,3370,Left,2,Trolls04.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,10,1,Right,3359,Right,1,Moana04.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,11,1,Left,3471,Left,2,Trolls05.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,12,1,Left,3324,Left,2,Trolls06.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,13,1,Left,3004,Left,2,Trolls07.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,14,1,Right,3259,Right,1,Moana05.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,15,1,Left,2538,Left,2,Trolls08.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,16,1,Right,1391,Right,1,Moana06.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,17,1,Left,1835,Left,2,Trolls09.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,18,1,Right,2289,Right,1,Moana07.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,19,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,20,1,Right,2634,Right,1,Moana08.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,21,1,Right,3581,Right,1,Moana09.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,22,1,Right,2336,Right,1,Moana10.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,23,1,Right,2843,Right,1,Moana11.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,24,1,Right,2493,Right,1,Moana12.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,25,1,Left,1543,Left,2,Trolls10.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,26,1,Left,1549,Left,2,Trolls11.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,27,1,Right,1823,Right,1,Moana13.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,28,1,Left,1447,Left,2,Trolls12.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,29,1,Right,1876,Right,1,Moana14.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,30,1,Left,2853,Left,2,Trolls13.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,31,1,Left,2024,Left,2,Trolls14.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,32,1,Left,2603,Left,2,Trolls15.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,33,1,Left,3005,Left,2,Trolls16.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,34,1,Left,1962,Left,2,Trolls17.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,35,1,Right,2067,Right,1,Moana15.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,36,1,Left,2396,Left,2,Trolls18.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,37,1,Left,1705,Left,2,Trolls19.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,38,1,Left,2071,Left,2,Trolls20.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,39,1,Right,1558,Right,1,Moana16.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,40,1,Right,2145,Right,1,Moana17.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,41,1,Left,1953,Left,2,Trolls21.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,42,1,Right,1361,Right,1,Moana18.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,43,1,Right,1526,Right,1,Moana19.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,44,1,Right,1813,Right,1,Moana20.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,45,1,Right,1730,Right,1,Moana21.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,46,1,Right,1677,Right,1,Moana22.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,47,1,Right,1498,Right,1,Moana23.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,48,1,Right,1245,Right,1,Moana24.avi,Square_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,49,1,Left,1353,Left,2,Trolls22.avi,Circle_Solid.png
DOP_Adults_Prompt_TLMR,18999030,1,2,1,10/30/18,50,1,Left,1405,Left,2,Trolls23.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,1,1,Right,3676,Right,1,Trolls01.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,2,1,Right,4230,Right,1,Trolls02.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,3,0,Right,2224,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,4,1,Left,2765,Left,2,Trolls03.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,5,0,Right,1378,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,6,1,Right,1689,Right,1,Trolls04.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,7,1,Right,1550,Right,1,Trolls05.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,8,0,Left,1848,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,9,1,Right,1690,Right,1,Trolls06.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,10,1,Right,1204,Right,1,Trolls07.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,11,0,Left,2252,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,12,0,Right,3478,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,13,0,Left,1782,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,14,1,Left,1964,Left,2,Trolls08.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,15,0,Right,2275,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,16,1,Right,1979,Right,1,Trolls09.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,17,1,Right,1230,Right,1,Trolls10.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,18,1,Right,1196,Right,1,Trolls11.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,19,0,Right,1353,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,20,0,Right,1428,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,21,0,Left,2908,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,22,1,Left,1345,Left,2,Trolls12.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,23,0,Left,821,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,24,1,Left,821,Left,2,Trolls13.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,25,0,Left,3303,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,26,0,Right,1562,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,27,0,Right,1305,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,28,1,Right,1431,Right,1,Trolls14.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,29,1,Right,1571,Right,1,Trolls15.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,30,0,Right,1368,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,31,0,Left,1439,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,32,0,Left,1168,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,33,0,Right,1226,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,34,0,Right,1286,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,35,0,Right,1484,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,36,1,Left,1346,Left,2,Trolls16.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,37,1,Left,1132,Left,2,Trolls17.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,38,0,Left,3939,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,39,1,Right,1011,Right,1,Trolls18.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,40,0,Right,1889,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,41,1,Left,1276,Left,2,Trolls19.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,42,1,Left,437,Left,2,Trolls20.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,43,1,Left,646,Left,2,Trolls21.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,44,1,Left,663,Left,2,Trolls22.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,45,0,Left,802,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,46,1,Left,1050,Left,2,Trolls23.avi,Circle_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,47,1,Right,1080,Right,1,Trolls24.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,48,1,Right,747,Right,1,Trolls01.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,49,1,Right,3009,Right,1,Trolls02.avi,Square_Solid.png
NOP_Adults_Prompt_Trolls,18999031,2,2,1,10/30/18,50,1,Left,1307,Left,2,Trolls03.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,1,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,2,0,TimedOut,5000,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,3,0,Right,2913,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,4,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,5,0,TimedOut,5000,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,6,0,Left,1223,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,7,1,Right,905,Right,1,Trolls01.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,8,0,Left,1411,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,9,1,Right,911,Right,1,Trolls02.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,10,0,Right,1860,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,11,0,Left,1587,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,12,1,Right,937,Right,1,Trolls03.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,13,1,Left,1478,Left,2,Moana01.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,14,0,Left,966,Right,1,Trolls,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,15,0,Right,871,Left,2,Moana,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,16,1,Left,637,Left,2,Moana02.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,17,1,Left,631,Left,2,Moana03.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,18,1,Left,554,Left,2,Moana04.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,19,1,Right,827,Right,1,Trolls04.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,20,1,Right,846,Right,1,Trolls05.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,21,1,Right,725,Right,1,Trolls06.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,22,1,Right,774,Right,1,Trolls07.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,23,1,Right,720,Right,1,Trolls08.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,24,1,Right,832,Right,1,Trolls09.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,25,1,Left,874,Left,2,Moana05.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,26,1,Left,686,Left,2,Moana06.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,27,1,Left,748,Left,2,Moana07.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,28,1,Left,815,Left,2,Moana08.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,29,1,Left,2417,Left,2,Moana09.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,30,1,Right,896,Right,1,Trolls10.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,31,1,Left,928,Left,2,Moana10.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,32,1,Left,908,Left,2,Moana11.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,33,1,Left,924,Left,2,Moana12.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,34,1,Left,847,Left,2,Moana13.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,35,1,Left,827,Left,2,Moana14.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,36,1,Left,694,Left,2,Moana15.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,37,1,Left,3006,Left,2,Moana16.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,38,1,Right,2768,Right,1,Trolls11.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,39,1,Right,1087,Right,1,Trolls12.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,40,1,Left,1119,Left,2,Moana17.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,41,1,Right,1113,Right,1,Trolls13.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,42,1,Right,1235,Right,1,Trolls14.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,43,1,Right,1110,Right,1,Trolls15.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,44,1,Left,1077,Left,2,Moana18.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,45,1,Left,1216,Left,2,Moana19.avi,Circle_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,46,1,Right,402,Right,1,Trolls16.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,47,1,Right,686,Right,1,Trolls17.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,48,1,Right,1297,Right,1,Trolls18.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,49,1,Right,977,Right,1,Trolls19.avi,Square_Solid.png
DOP_Adults_Prompt_MLTR,18999032,1,2,1,10/30/18,50,1,Left,873,Left,2,Moana20.avi,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,1,0,Right,2618,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,2,1,Right,1197,Right,1,Moana01.avi,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,3,0,Left,1176,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,4,0,Right,2403,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,5,0,Right,1094,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,6,0,Left,1154,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,7,0,Left,1437,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,8,0,Right,882,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,9,0,Right,722,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,10,0,Right,965,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,11,0,Left,890,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,12,0,Left,991,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,13,0,Left,955,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,14,0,Left,756,Right,1,Trolls,Square_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,15,0,Right,998,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,16,0,Right,1767,Left,2,Moana,Circle_Solid.png
NOP_Adults_Prompt_Moana,18999033,2,2,1,10/30/18,17,0,Left,2257,Right,1,Trolls,Square_Solid.png
